Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,San Antonio,10.0,7.0,11.0,9.3,11.2,10.0
2,Okla City,10.8,14.0,13.0,12.0,9.8,10.8
3,Toronto,13.4,16.0,21.0,15.1,12.1,13.4
4,Detroit,13.8,9.7,11.0,15.8,12.0,13.8
4,LA Lakers,13.8,12.3,8.0,10.9,15.8,13.8
6,Denver,13.9,17.3,12.0,14.4,13.6,13.9
7,Memphis,14.1,9.3,10.0,15.0,12.9,14.1
8,Atlanta,14.6,12.0,28.0,15.6,14.0,14.6
9,Boston,14.6,17.7,16.0,13.6,15.9,14.6
10,Miami,14.8,13.0,18.0,14.6,15.0,14.8
11,Houston,14.8,13.0,4.0,14.7,14.9,14.8
12,New York,14.8,13.0,11.0,13.1,17.0,14.8
13,Minnesota,14.8,18.7,21.0,15.9,13.9,14.8
14,Milwaukee,15.1,13.3,6.0,13.6,17.3,15.1
15,Cleveland,15.3,14.0,22.0,14.3,16.8,15.3
16,Phoenix,15.5,10.3,18.0,14.0,17.9,15.5
17,Sacramento,15.6,13.7,15.0,19.1,12.8,15.6
18,Golden State,15.7,15.3,21.0,14.0,16.7,15.7
19,Utah,16.1,18.3,14.0,18.3,13.5,16.1
20,Brooklyn,16.3,10.3,10.0,15.1,17.3,16.3
20,Chicago,16.3,15.7,17.0,17.5,15.2,16.3
22,Charlotte,16.4,16.0,17.0,13.3,19.2,16.4
23,Indiana,16.6,13.7,15.0,18.8,14.7,16.6
24,Orlando,16.8,17.7,15.0,15.1,18.7,16.8
24,Dallas,16.8,14.0,17.0,17.0,16.3,16.8
26,Washington,16.8,15.7,18.0,19.3,15.1,16.8
27,Portland,16.8,12.0,14.0,19.7,15.0,16.8
28,New Orleans,17.7,18.3,21.0,17.2,18.4,17.7
29,LA Clippers,18.6,17.0,24.0,17.8,19.2,18.6
30,Philadelphia,20.4,20.3,25.0,20.3,20.6,20.4
