Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Orlando,23.716,22.037,21.223,24.575,22.769,23.716
2,LA Lakers,22.152,23.04,22.028,23.046,21.515,22.152
3,Denver,21.024,17.116,11.124,20.767,21.258,21.024
4,Indiana,20.934,22.035,24.677,21.031,20.846,20.934
5,Utah,20.678,14.046,11.21,22.399,18.629,20.678
6,Houston,20.671,17.334,15.221,21.284,20.143,20.671
7,Portland,20.546,22.164,25.224,21.54,19.901,20.546
8,Brooklyn,20.416,20.852,20.948,20.381,20.447,20.416
9,Charlotte,19.923,19.73,17.991,19.097,20.615,19.923
10,San Antonio,19.771,20.111,28.319,18.775,21.396,19.771
11,Detroit,19.746,20.7,27.524,19.966,19.543,19.746
12,Okla City,19.714,18.327,16.924,19.176,20.14,19.714
13,Memphis,19.682,17.748,13.146,20.976,18.039,19.682
14,Minnesota,19.648,20.437,17.292,21.035,18.407,19.648
15,Philadelphia,19.621,17.163,18.454,19.966,19.149,19.621
16,LA Clippers,19.476,21.464,21.026,17.547,20.985,19.476
17,Golden State,19.336,16.997,12.144,17.765,20.23,19.336
18,Dallas,19.299,16.181,13.27,20.647,16.294,19.299
19,Toronto,19.181,22.037,11.666,18.781,19.494,19.181
20,New Orleans,18.87,21.307,21.255,18.763,19.005,18.87
21,Miami,18.749,22.002,16.114,18.007,19.506,18.749
22,Chicago,18.45,20.965,21.255,19.468,17.574,18.45
23,Cleveland,18.354,15.416,12.638,17.914,18.933,18.354
24,New York,18.271,17.236,11.521,19.229,17.042,18.271
25,Sacramento,17.361,18.639,23.663,16.527,18.044,17.361
26,Phoenix,17.186,15.025,13.191,17.063,17.377,17.186
27,Atlanta,16.818,12.511,11.377,18.908,15.611,16.818
28,Washington,15.159,16.677,16.118,15.558,14.873,15.159
29,Boston,14.474,16.023,17.185,14.919,13.971,14.474
30,Milwaukee,13.916,10.918,14.125,13.972,13.829,13.916
