Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Boston,5.7,6.7,3.0,4.6,7.0,5.7
2,New York,7.3,5.3,5.0,7.1,7.4,7.3
3,Indiana,7.4,6.7,8.0,8.0,6.8,7.4
4,Denver,7.8,7.3,6.0,7.5,8.1,7.8
5,Okla City,7.8,10.0,8.0,8.9,7.0,7.8
6,Memphis,7.9,4.7,5.0,8.2,7.5,7.9
7,Minnesota,7.9,9.3,9.0,8.0,7.9,7.9
8,Orlando,8.1,6.0,7.0,8.7,7.3,8.1
9,Toronto,8.1,8.3,11.0,8.1,8.1,8.1
10,Brooklyn,8.1,8.3,6.0,9.0,7.3,8.1
11,Philadelphia,8.2,8.0,10.0,7.6,9.0,8.2
11,Charlotte,8.2,6.3,6.0,8.5,7.9,8.2
13,Sacramento,8.3,7.0,9.0,9.3,7.6,8.3
14,Houston,8.4,7.0,9.0,7.1,9.5,8.4
15,Detroit,8.4,9.3,11.0,8.9,8.0,8.4
16,Cleveland,8.4,8.0,8.0,8.7,8.0,8.4
17,Atlanta,8.5,7.3,13.0,9.6,7.8,8.5
18,New Orleans,8.6,6.3,4.0,8.1,9.1,8.6
18,Milwaukee,8.6,9.0,8.0,8.9,8.0,8.6
20,Golden State,8.6,8.3,7.0,7.9,9.1,8.6
21,San Antonio,8.7,7.7,10.0,8.8,8.5,8.7
22,Chicago,9.4,11.7,13.0,9.1,9.6,9.4
23,LA Lakers,9.4,9.0,7.0,8.6,10.0,9.4
24,Phoenix,9.5,11.3,13.0,9.6,9.3,9.5
25,Miami,9.6,6.7,8.0,9.9,9.3,9.6
26,LA Clippers,9.8,8.0,9.0,10.1,9.5,9.8
27,Dallas,9.8,9.3,8.0,9.8,9.7,9.8
28,Utah,9.9,11.0,11.0,10.7,9.1,9.9
29,Portland,10.7,11.0,10.0,10.9,10.6,10.7
30,Washington,10.8,7.3,4.0,10.0,11.3,10.8
