Rank,Team,2026,Last 3,Last 1,Home,Away
1,Okla City,25.2,24.7,32.0,26.1,24.3
2,Houston,26.4,25.3,17.0,26.7,26.2
3,Boston,26.6,29.0,25.0,28.3,24.5
4,Cleveland,26.7,28.0,31.0,25.3,28.8
5,Orlando,27.4,26.7,23.0,26.0,28.9
6,Phoenix,27.5,25.7,28.0,26.7,28.5
7,Denver,27.5,30.0,31.0,28.6,26.6
8,Detroit,27.8,31.7,29.0,27.4,28.1
9,Miami,27.9,28.0,30.0,29.0,26.8
10,Golden State,28.3,28.3,27.0,25.6,30.0
11,Milwaukee,28.9,31.0,28.0,29.5,28.1
12,Toronto,28.9,22.3,21.0,27.6,30.2
13,Brooklyn,29.1,28.0,38.0,31.0,27.3
13,LA Lakers,29.1,25.0,27.0,31.3,27.5
15,Portland,29.5,28.3,35.0,32.0,27.6
16,Dallas,29.5,27.7,28.0,29.5,29.5
17,Atlanta,29.6,30.3,34.0,31.6,28.4
18,Minnesota,29.7,26.3,29.0,29.9,29.5
19,New York,29.8,29.7,28.0,28.9,30.8
20,Sacramento,30.1,23.7,16.0,29.1,30.9
21,San Antonio,30.1,33.7,32.0,30.5,29.4
22,Washington,30.1,33.0,23.0,30.0,30.2
23,LA Clippers,30.2,29.0,29.0,29.8,30.6
24,Memphis,30.4,29.7,32.0,29.8,31.0
25,Charlotte,30.4,33.0,26.0,30.8,30.1
26,Chicago,30.7,31.3,34.0,29.4,31.9
27,Utah,31.1,34.7,39.0,31.8,30.4
28,Philadelphia,31.8,29.0,35.0,33.1,30.0
29,New Orleans,32.2,35.3,39.0,31.8,32.8
30,Indiana,32.5,31.3,26.0,30.5,34.1
