Rank,Team,2026,Last 3,Last 1,Home,Away
1,Miami,208.9,201.3,191.0,207.4,210.6
2,Houston,208.0,188.7,194.0,209.6,206.8
3,Denver,207.5,202.3,211.0,213.4,202.3
4,Chicago,205.4,199.3,200.0,206.3,204.7
5,New York,204.0,197.3,208.0,208.9,198.5
6,Okla City,203.6,205.3,186.0,200.3,206.5
7,Utah,203.4,195.0,207.0,217.8,187.3
8,Detroit,202.3,201.0,199.0,206.1,199.2
9,Cleveland,201.4,190.7,166.0,197.8,206.4
10,Orlando,200.3,220.3,239.0,195.0,206.1
11,Toronto,200.2,188.7,174.0,197.1,202.9
12,Portland,199.8,182.7,185.0,199.5,200.1
13,San Antonio,198.6,196.7,196.0,200.5,196.0
14,Minnesota,198.3,188.7,190.0,201.6,195.7
15,Philadelphia,197.6,193.7,169.0,194.4,202.3
16,Atlanta,197.4,194.0,200.0,188.7,202.4
17,Memphis,197.2,205.0,224.0,200.6,193.4
18,Phoenix,195.9,179.3,193.0,195.4,196.8
19,Charlotte,195.8,178.0,161.0,189.7,202.0
20,LA Lakers,194.9,207.0,211.0,201.9,190.1
21,Boston,194.6,192.7,191.0,196.4,192.4
22,Golden State,193.1,199.0,179.0,199.9,188.5
23,Milwaukee,192.7,182.7,189.0,194.4,190.5
24,Washington,191.1,198.7,210.0,189.7,192.0
25,Dallas,190.7,183.3,185.0,194.4,182.7
26,Indiana,188.6,177.7,169.0,197.1,181.8
27,New Orleans,187.9,209.0,208.0,191.5,183.0
28,Sacramento,185.9,191.0,168.0,183.8,187.9
29,LA Clippers,184.7,189.0,181.0,187.6,182.4
30,Brooklyn,184.1,185.0,178.0,181.9,186.1
