Rank,Team,2026,Last 3,Last 1,Home,Away
1,San Antonio,25.8,29.7,30.0,24.5,27.7
2,Okla City,26.1,26.3,17.0,22.7,29.2
3,Houston,26.5,24.3,25.0,28.7,24.8
4,Denver,26.8,21.7,23.0,26.9,26.7
5,Phoenix,27.5,25.3,16.0,25.3,30.6
6,New York,27.9,29.3,31.0,27.8,28.0
7,Minnesota,28.3,26.3,24.0,27.3,29.2
8,Golden State,28.5,30.7,22.0,28.1,28.7
9,Dallas,28.7,25.0,20.0,29.4,27.2
10,Boston,28.8,26.3,30.0,29.8,27.5
11,Indiana,28.9,29.7,21.0,30.3,27.9
12,Milwaukee,29.0,30.3,29.0,29.2,28.8
13,Toronto,29.1,28.3,25.0,27.4,30.5
14,Atlanta,29.4,31.7,45.0,29.3,29.4
15,Cleveland,29.4,28.0,29.0,29.2,29.8
16,Miami,29.7,24.3,27.0,26.9,32.9
17,Detroit,29.8,27.3,24.0,30.0,29.6
18,Orlando,29.8,32.0,35.0,29.3,30.3
18,Memphis,29.8,29.3,39.0,29.0,30.7
20,New Orleans,30.6,25.3,25.0,32.2,28.4
21,LA Clippers,30.9,31.3,37.0,29.0,32.4
22,Portland,30.9,31.7,29.0,30.5,31.2
23,Brooklyn,31.2,28.7,24.0,30.5,31.8
24,Utah,31.3,29.3,26.0,30.7,32.0
25,LA Lakers,31.5,34.7,38.0,33.6,30.1
26,Chicago,32.4,38.0,37.0,33.8,31.2
27,Washington,32.5,31.3,23.0,31.4,33.2
28,Philadelphia,32.7,30.7,35.0,33.5,31.6
29,Sacramento,32.8,34.3,41.0,32.3,33.3
30,Charlotte,33.6,34.3,37.0,32.0,35.2
