Rank,Team,2026,Last 3,Last 1,Home,Away
1,Okla City,2.6,0.0,0.0,2.3,2.8
2,Houston,2.2,0.0,0.0,2.1,2.2
3,Utah,2.2,0.0,0.0,4.1,0.0
4,Philadelphia,1.8,5.7,0.0,0.0,4.3
5,Dallas,1.7,0.0,0.0,2.5,0.0
6,Milwaukee,1.4,0.0,0.0,2.4,0.0
7,Indiana,1.2,0.0,0.0,2.8,0.0
8,Chicago,1.2,0.0,0.0,0.0,2.2
9,LA Clippers,1.1,0.0,0.0,0.0,1.9
10,Washington,0.9,0.0,0.0,1.1,0.8
11,Golden State,0.9,0.0,0.0,2.1,0.0
12,Sacramento,0.8,5.3,0.0,1.8,0.0
13,New Orleans,0.8,2.0,6.0,1.4,0.0
13,Portland,0.8,0.0,0.0,0.0,1.4
15,San Antonio,0.8,0.0,0.0,0.0,1.9
16,Denver,0.6,0.0,0.0,0.0,1.2
17,Miami,0.6,0.0,0.0,1.2,0.0
18,Minnesota,0.6,3.7,0.0,0.0,1.1
19,Memphis,0.6,3.7,11.0,0.0,1.2
19,Orlando,0.6,0.0,0.0,0.0,1.2
21,Detroit,0.6,0.0,0.0,1.3,0.0
22,Cleveland,0.5,0.0,0.0,0.0,1.3
22,Phoenix,0.5,0.0,0.0,0.0,1.3
24,Charlotte,0.3,0.0,0.0,0.0,0.6
25,LA Lakers,0.0,0.0,0.0,0.0,0.0
25,Atlanta,0.0,0.0,0.0,0.0,0.0
25,Boston,0.0,0.0,0.0,0.0,0.0
25,New York,0.0,0.0,0.0,0.0,0.0
25,Brooklyn,0.0,0.0,0.0,0.0,0.0
25,Toronto,0.0,0.0,0.0,0.0,0.0
