Rank,Team,2026,Last 3,Last 1,Home,Away
1,New York,33.1,33.0,35.0,34.0,32.0
2,Miami,31.3,30.0,24.0,31.0,31.6
3,Portland,31.0,28.3,24.0,30.0,31.7
4,Philadelphia,30.8,29.0,25.0,30.5,31.3
5,Chicago,30.8,24.0,28.0,29.1,32.2
6,Detroit,30.7,34.3,28.0,31.1,30.4
7,Orlando,30.6,38.0,51.0,28.4,33.1
8,San Antonio,30.2,33.0,27.0,31.4,28.4
9,Denver,29.9,28.7,35.0,30.8,29.1
9,LA Lakers,29.9,34.0,32.0,33.0,27.7
11,Okla City,29.7,30.0,25.0,30.9,28.6
12,Atlanta,29.4,30.7,32.0,27.6,30.4
13,Minnesota,29.1,24.7,22.0,30.5,28.0
14,Phoenix,29.1,25.7,26.0,29.7,28.3
15,Golden State,29.0,39.7,34.0,31.9,27.1
16,Sacramento,28.6,27.7,29.0,24.9,32.0
17,Brooklyn,28.6,30.7,22.0,25.4,31.4
18,New Orleans,28.6,29.0,29.0,28.7,28.4
19,Boston,28.6,35.3,33.0,31.2,25.3
20,Memphis,28.3,27.0,28.0,32.2,24.0
21,Houston,28.3,30.3,25.0,30.7,26.4
22,Toronto,28.0,29.3,29.0,30.2,26.0
23,Washington,27.2,29.3,32.0,29.3,25.8
24,Charlotte,27.2,24.3,16.0,26.1,28.3
24,Indiana,27.2,23.7,24.0,28.5,26.2
26,Cleveland,27.2,27.7,22.0,26.7,27.9
27,LA Clippers,27.2,26.7,28.0,29.8,25.1
28,Utah,26.5,23.0,20.0,28.7,24.1
29,Milwaukee,26.3,24.0,20.0,27.9,24.1
30,Dallas,25.2,24.7,25.0,24.8,25.8
