Rank,Team,2026,Last 3,Last 1,Home,Away
1,Okla City,0.053,0.0,0.0,0.0,0.1
2,Detroit,0.167,0.333,1.0,0.125,0.2
3,LA Lakers,0.235,0.0,0.0,0.286,0.2
3,Denver,0.235,0.333,0.0,0.25,0.222
5,Houston,0.25,0.333,0.0,0.286,0.222
6,Toronto,0.263,0.0,0.0,0.222,0.3
7,San Antonio,0.294,0.333,0.0,0.2,0.429
8,Miami,0.316,0.0,0.0,0.1,0.556
9,New York,0.353,0.333,0.0,0.111,0.625
10,Cleveland,0.368,0.333,1.0,0.273,0.5
10,Phoenix,0.368,0.333,0.0,0.273,0.5
12,Atlanta,0.421,0.333,1.0,0.571,0.333
12,Orlando,0.421,0.333,0.0,0.3,0.556
14,Boston,0.444,0.333,0.0,0.4,0.5
14,Minnesota,0.444,1.0,1.0,0.375,0.5
16,Philadelphia,0.471,0.667,1.0,0.5,0.429
16,Chicago,0.471,0.667,1.0,0.25,0.667
18,Golden State,0.5,0.667,1.0,0.25,0.667
19,Portland,0.579,0.667,1.0,0.625,0.546
19,Milwaukee,0.579,1.0,1.0,0.546,0.625
21,Memphis,0.632,0.333,0.0,0.6,0.667
22,Utah,0.706,1.0,1.0,0.556,0.875
23,LA Clippers,0.722,0.667,1.0,0.625,0.8
24,Sacramento,0.737,0.333,1.0,0.667,0.8
24,Dallas,0.737,0.667,1.0,0.692,0.833
26,Charlotte,0.778,1.0,1.0,0.667,0.889
27,Brooklyn,0.824,0.667,1.0,1.0,0.667
28,New Orleans,0.842,0.667,1.0,0.818,0.875
29,Washington,0.882,0.667,0.0,0.857,0.9
30,Indiana,0.889,1.0,1.0,0.75,1.0
